batch,x,y,z,brand,model,angle,sampleNumber,30:23:03:87:17:80#1,30:23:03:87:17:81#1,30:23:03:87:17:82#1,30:23:03:87:17:98#1,30:23:03:87:17:99#1,30:23:03:87:17:9a#1,30:23:03:87:19:6c#1,30:23:03:87:19:6d#1,30:23:03:87:19:6e#1,36:23:03:87:17:80#1,36:23:03:87:17:98#1,36:23:03:87:19:6c#1,58:cb:52:d7:b4:d9#1,58:cb:52:d7:b5:31#1,58:cb:52:d7:b5:5d#1,58:cb:52:d7:bb:61#1,c4:41:1e:fa:08:88#1,c4:41:1e:fa:08:89#1,c4:41:1e:fa:08:8a#1,ca:41:1e:fa:08:88#1
3a819f4f4194ddc0d2c36593ce0daf6f,0.0000,2.0000,0.0000,google,Pixel 3a,1.00,10,15.532000000000,-0.783000000000,-0.005000000000,23.163000000000,7.191000000000,6.850000000000,34.413000000000,16.804000000000,16.908000000000,-100,-100,-100,18.826000000000,0.664000000000,5.517000000000,17.261000000000,23.041000000000,8.787000000000,7.318000000000,-100
3a819f4f4194ddc0d2c36593ce0daf6f,0.0000,2.0000,0.0000,google,Pixel 3a,1.00,11,16.170000000000,-0.730000000000,0.194000000000,24.101000000000,7.116000000000,6.830000000000,33.832000000000,16.841000000000,16.791000000000,-100,-100,-100,18.796000000000,0.629000000000,5.576000000000,17.120000000000,22.451000000000,8.735000000000,7.240000000000,-100
3a819f4f4194ddc0d2c36593ce0daf6f,0.0000,2.0000,0.0000,google,Pixel 3a,1.00,12,16.794000000000,-0.620000000000,0.385000000000,23.979000000000,7.116000000000,6.928000000000,34.607000000000,16.916000000000,16.986000000000,-100,-100,-100,18.824000000000,0.583000000000,5.545000000000,17.264000000000,22.807000000000,8.705000000000,7.670000000000,-100
3a819f4f4194ddc0d2c36593ce0daf6f,0.0000,2.0000,0.0000,google,Pixel 3a,1.00,13,15.844000000000,-0.783000000000,-1.406000000000,24.448000000000,7.194000000000,6.752000000000,34.057000000000,16.910000000000,16.986000000000,-100,23.745000000000,-100,18.829000000000,0.517000000000,5.586000000000,17.226000000000,22.732000000000,8.785000000000,7.416000000000,-100
3a819f4f4194ddc0d2c36593ce0daf6f,0.0000,2.0000,0.0000,google,Pixel 3a,1.00,14,16.644000000000,-0.692000000000,-0.103000000000,23.285000000000,7.110000000000,6.654000000000,34.526000000000,16.838000000000,16.869000000000,-100,-100,-100,18.913000000000,0.665000000000,5.473000000000,17.261000000000,22.685000000000,8.835000000000,7.221000000000,23.163000000000
3a819f4f4194ddc0d2c36593ce0daf6f,0.0000,2.0000,0.0000,google,Pixel 3a,1.00,15,16.332000000000,-0.664000000000,0.150000000000,23.866000000000,7.188000000000,6.713000000000,34.907000000000,16.835000000000,17.045000000000,15.776000000000,-100,-100,18.883000000000,0.654000000000,5.508000000000,17.104000000000,23.398000000000,8.937000000000,7.435000000000,-100
3a819f4f4194ddc0d2c36593ce0daf6f,0.0000,2.0000,0.0000,google,Pixel 3a,1.00,16,15.707000000000,-0.773000000000,0.180000000000,24.223000000000,7.116000000000,6.732000000000,34.535000000000,16.838000000000,16.791000000000,-100,-100,-100,18.915000000000,0.473000000000,5.479000000000,17.114000000000,24.907000000000,8.885000000000,7.494000000000,-100
3a819f4f4194ddc0d2c36593ce0daf6f,0.0000,2.0000,0.0000,google,Pixel 3a,1.00,17,15.898000000000,-0.586000000000,-0.083000000000,23.388000000000,7.079000000000,6.752000000000,34.757000000000,16.848000000000,16.986000000000,-100,23.276000000000,-100,18.915000000000,0.592000000000,5.551000000000,17.142000000000,22.920000000000,8.716000000000,7.260000000000,-100
3a819f4f4194ddc0d2c36593ce0daf6f,0.0000,2.0000,0.0000,google,Pixel 3a,1.00,18,15.707000000000,-0.583000000000,0.307000000000,23.623000000000,6.966000000000,6.791000000000,34.413000000000,16.919000000000,16.771000000000,-100,-100,-100,18.943000000000,0.504000000000,5.473000000000,17.192000000000,22.920000000000,8.788000000000,7.416000000000,-100
3a819f4f4194ddc0d2c36593ce0daf6f,0.0000,2.0000,0.0000,google,Pixel 3a,1.00,19,15.544000000000,-0.776000000000,-0.337000000000,23.507000000000,7.076000000000,6.576000000000,34.526000000000,16.798000000000,17.006000000000,-100,-100,-100,18.826000000000,0.751000000000,5.529000000000,17.104000000000,22.929000000000,8.876000000000,7.162000000000,-100
3a819f4f4194ddc0d2c36593ce0daf6f,0.0000,2.0000,0.0000,google,Pixel 3a,1.00,20,16.007000000000,-0.658000000000,-1.001000000000,23.866000000000,7.191000000000,6.732000000000,34.457000000000,16.876000000000,17.064000000000,-100,-100,-100,19.093000000000,0.751000000000,5.501000000000,17.039000000000,23.388000000000,8.476000000000,7.260000000000,-100
3a819f4f4194ddc0d2c36593ce0daf6f,0.0000,2.0000,0.0000,google,Pixel 3a,1.00,21,15.420000000000,-0.820000000000,0.297000000000,23.510000000000,7.116000000000,6.908000000000,34.648000000000,16.926000000000,16.771000000000,-100,-100,-100,18.794000000000,0.776000000000,5.514000000000,17.029000000000,23.207000000000,8.791000000000,7.221000000000,-100
3a819f4f4194ddc0d2c36593ce0daf6f,0.0000,2.0000,0.0000,google,Pixel 3a,1.00,22,16.644000000000,-0.776000000000,0.194000000000,23.735000000000,7.079000000000,6.810000000000,35.070000000000,16.844000000000,16.771000000000,-100,23.745000000000,-100,18.859000000000,0.701000000000,5.551000000000,17.261000000000,22.920000000000,8.843000000000,7.260000000000,-100
3a819f4f4194ddc0d2c36593ce0daf6f,0.0000,2.0000,0.0000,google,Pixel 3a,1.00,23,16.320000000000,-0.664000000000,0.346000000000,23.866000000000,7.191000000000,6.693000000000,34.444000000000,16.794000000000,17.064000000000,-100,-100,-100,18.887000000000,0.742000000000,5.508000000000,17.139000000000,23.163000000000,8.873000000000,7.182000000000,-100
3a819f4f4194ddc0d2c36593ce0daf6f,0.0000,2.0000,0.0000,google,Pixel 3a,1.00,24,15.082000000000,-0.658000000000,0.223000000000,23.623000000000,7.116000000000,6.830000000000,-100,16.916000000000,17.240000000000,-100,-100,-100,18.915000000000,0.654000000000,5.514000000000,17.114000000000,22.920000000000,8.967000000000,7.455000000000,-100
3a819f4f4194ddc0d2c36593ce0daf6f,0.0000,2.0000,0.0000,google,Pixel 3a,1.00,25,15.532000000000,-0.776000000000,0.385000000000,23.670000000000,7.113000000000,6.635000000000,34.457000000000,16.870000000000,16.674000000000,-100,-100,-100,18.883000000000,0.667000000000,5.514000000000,17.229000000000,23.051000000000,8.932000000000,7.162000000000,-100
3a819f4f4194ddc0d2c36593ce0daf6f,0.0000,2.0000,0.0000,google,Pixel 3a,1.00,26,15.082000000000,-0.658000000000,-0.103000000000,23.510000000000,7.082000000000,6.595000000000,34.638000000000,16.835000000000,17.045000000000,-100,-100,-100,18.883000000000,0.789000000000,5.429000000000,17.236000000000,22.920000000000,8.962000000000,7.611000000000,-100
3a819f4f4194ddc0d2c36593ce0daf6f,0.0000,2.0000,0.0000,google,Pixel 3a,1.00,27,16.007000000000,-0.695000000000,0.106000000000,23.857000000000,7.154000000000,6.693000000000,34.132000000000,16.919000000000,17.142000000000,-100,-100,-100,19.119000000000,0.751000000000,5.567000000000,17.223000000000,23.510000000000,8.676000000000,7.513000000000,-100
3a819f4f4194ddc0d2c36593ce0daf6f,0.0000,2.0000,0.0000,google,Pixel 3a,1.00,28,15.063000000000,-0.658000000000,-0.317000000000,23.623000000000,7.185000000000,6.654000000000,34.757000000000,16.876000000000,17.084000000000,-100,23.988000000000,-100,19.063000000000,0.592000000000,5.576000000000,17.226000000000,23.041000000000,8.601000000000,7.338000000000,-100
3a819f4f4194ddc0d2c36593ce0daf6f,0.0000,2.0000,0.0000,google,Pixel 3a,1.00,29,15.857000000000,-0.739000000000,0.253000000000,23.982000000000,7.073000000000,6.732000000000,34.132000000000,16.866000000000,17.084000000000,15.219000000000,-100,-100,18.974000000000,0.623000000000,5.514000000000,17.189000000000,23.388000000000,8.815000000000,7.494000000000,-100
3a819f4f4194ddc0d2c36593ce0daf6f,0.0000,2.0000,0.0000,google,Pixel 3a,1.00,30,16.794000000000,-0.739000000000,0.180000000000,23.510000000000,7.032000000000,6.635000000000,33.819000000000,16.873000000000,17.142000000000,15.707000000000,-100,-100,18.976000000000,0.661000000000,5.495000000000,17.233000000000,22.685000000000,8.794000000000,7.455000000000,-100
3a819f4f4194ddc0d2c36593ce0daf6f,0.0000,2.0000,0.0000,google,Pixel 3a,1.00,31,16.332000000000,-0.661000000000,0.165000000000,23.398000000000,7.188000000000,6.576000000000,34.179000000000,16.885000000000,16.908000000000,-100,-100,-100,18.855000000000,0.629000000000,5.611000000000,17.148000000000,23.735000000000,8.819000000000,7.533000000000,-100
3a819f4f4194ddc0d2c36593ce0daf6f,0.0000,2.0000,0.0000,google,Pixel 3a,1.00,32,16.957000000000,-0.620000000000,-0.493000000000,23.982000000000,7.079000000000,6.576000000000,34.057000000000,16.844000000000,16.908000000000,-100,-100,-100,18.822000000000,0.851000000000,5.429000000000,17.229000000000,22.920000000000,8.815000000000,7.357000000000,23.388000000000
3a819f4f4194ddc0d2c36593ce0daf6f,0.0000,2.0000,0.0000,google,Pixel 3a,1.00,33,16.001000000000,-0.667000000000,-0.571000000000,23.982000000000,7.029000000000,6.849000000000,34.282000000000,16.841000000000,16.986000000000,-100,-100,-100,18.943000000000,0.784000000000,5.501000000000,17.142000000000,22.816000000000,8.758000000000,7.455000000000,-100
3a819f4f4194ddc0d2c36593ce0daf6f,0.0000,2.0000,0.0000,google,Pixel 3a,1.00,34,16.332000000000,-0.695000000000,0.282000000000,23.388000000000,7.041000000000,6.635000000000,33.669000000000,16.879000000000,17.084000000000,-100,-100,-100,18.913000000000,0.826000000000,5.586000000000,17.261000000000,23.388000000000,8.845000000000,7.670000000000,23.276000000000
3a819f4f4194ddc0d2c36593ce0daf6f,0.0000,2.0000,0.0000,google,Pixel 3a,1.00,35,15.857000000000,-0.745000000000,0.487000000000,23.979000000000,7.032000000000,6.771000000000,34.594000000000,16.835000000000,17.201000000000,-100,-100,-100,18.915000000000,0.592000000000,5.626000000000,17.226000000000,23.032000000000,8.876000000000,7.514000000000,-100
3a819f4f4194ddc0d2c36593ce0daf6f,0.0000,2.0000,0.0000,google,Pixel 3a,1.00,36,16.957000000000,-0.701000000000,0.033000000000,23.510000000000,7.119000000000,6.674000000000,34.526000000000,16.910000000000,16.908000000000,-100,-100,-100,18.887000000000,0.670000000000,5.470000000000,17.220000000000,22.573000000000,8.878000000000,7.318000000000,-100
3a819f4f4194ddc0d2c36593ce0daf6f,0.0000,2.0000,0.0000,google,Pixel 3a,1.00,37,16.157000000000,-0.695000000000,0.111000000000,23.820000000000,7.151000000000,6.635000000000,34.282000000000,16.845000000000,17.006000000000,-100,-100,-100,18.796000000000,0.698000000000,5.576000000000,16.998000000000,22.573000000000,8.794000000000,7.201000000000,-100
3a819f4f4194ddc0d2c36593ce0daf6f,0.0000,2.0000,0.0000,google,Pixel 3a,1.00,38,15.532000000000,-0.695000000000,-0.552000000000,23.388000000000,6.923000000000,6.752000000000,34.607000000000,16.804000000000,16.986000000000,-100,23.510000000000,-100,18.943000000000,0.739000000000,5.476000000000,17.114000000000,23.041000000000,8.904000000000,7.455000000000,-100
3a819f4f4194ddc0d2c36593ce0daf6f,0.0000,2.0000,0.0000,google,Pixel 3a,1.00,39,15.382000000000,-0.773000000000,0.458000000000,23.276000000000,7.069000000000,6.830000000000,34.132000000000,16.876000000000,16.928000000000,-100,-100,-100,18.880000000000,0.664000000000,5.520000000000,17.226000000000,23.041000000000,8.735000000000,7.474000000000,-100
3a819f4f4194ddc0d2c36593ce0daf6f,0.0000,2.0000,0.0000,google,Pixel 3a,1.00,40,16.007000000000,-0.658000000000,0.194000000000,23.632000000000,7.035000000000,6.713000000000,34.607000000000,16.879000000000,16.986000000000,-100,23.632000000000,-100,18.880000000000,0.751000000000,5.579000000000,17.220000000000,23.041000000000,8.785000000000,7.377000000000,22.807000000000
3a819f4f4194ddc0d2c36593ce0daf6f,0.0000,2.0000,0.0000,google,Pixel 3a,1.00,41,16.254000000000,-0.661000000000,-0.122000000000,23.266000000000,7.116000000000,6.615000000000,34.132000000000,16.926000000000,16.947000000000,-100,-100,-100,18.768000000000,0.467000000000,5.517000000000,17.189000000000,23.510000000000,8.815000000000,7.084000000000,-100
3a819f4f4194ddc0d2c36593ce0daf6f,0.0000,2.0000,0.0000,google,Pixel 3a,1.00,42,16.713000000000,-0.658000000000,-0.493000000000,23.857000000000,7.116000000000,6.693000000000,34.920000000000,16.919000000000,16.986000000000,-100,-100,-100,18.885000000000,0.751000000000,5.539000000000,17.229000000000,22.920000000000,8.906000000000,7.182000000000,22.920000000000
3a819f4f4194ddc0d2c36593ce0daf6f,0.0000,2.0000,0.0000,google,Pixel 3a,1.00,43,16.644000000000,-0.661000000000,0.165000000000,24.101000000000,7.032000000000,6.771000000000,36.157000000000,16.873000000000,16.928000000000,-100,-100,-100,18.972000000000,0.742000000000,5.511000000000,17.114000000000,23.041000000000,8.913000000000,7.435000000000,-100
3a819f4f4194ddc0d2c36593ce0daf6f,0.0000,2.0000,0.0000,google,Pixel 3a,1.00,44,15.232000000000,-0.664000000000,0.253000000000,23.857000000000,7.113000000000,6.635000000000,33.345000000000,16.926000000000,16.888000000000,-100,-100,-100,18.855000000000,0.711000000000,5.470000000000,17.029000000000,23.745000000000,8.817000000000,7.279000000000,-100
3a819f4f4194ddc0d2c36593ce0daf6f,0.0000,2.0000,0.0000,google,Pixel 3a,1.00,45,16.794000000000,-0.733000000000,-0.064000000000,23.041000000000,7.151000000000,6.771000000000,34.526000000000,16.882000000000,17.025000000000,-100,-100,34.770000000000,18.915000000000,0.664000000000,5.514000000000,17.079000000000,22.807000000000,8.871000000000,7.494000000000,-100
3a819f4f4194ddc0d2c36593ce0daf6f,0.0000,2.0000,0.0000,google,Pixel 3a,1.00,46,15.532000000000,-0.695000000000,0.282000000000,23.857000000000,7.116000000000,6.947000000000,34.516000000000,16.888000000000,16.810000000000,-100,-100,-100,18.852000000000,0.667000000000,5.533000000000,17.267000000000,22.807000000000,8.848000000000,7.455000000000,-100
3a819f4f4194ddc0d2c36593ce0daf6f,0.0000,2.0000,0.0000,google,Pixel 3a,1.00,47,14.919000000000,-0.705000000000,0.062000000000,23.745000000000,7.229000000000,6.635000000000,34.444000000000,16.873000000000,16.810000000000,-100,-100,-100,18.859000000000,0.739000000000,5.586000000000,17.264000000000,22.807000000000,8.911000000000,7.338000000000,-100
3a819f4f4194ddc0d2c36593ce0daf6f,0.0000,2.0000,0.0000,google,Pixel 3a,1.00,48,16.170000000000,-0.776000000000,0.282000000000,24.457000000000,6.994000000000,6.693000000000,34.757000000000,16.835000000000,16.908000000000,-100,-100,-100,18.887000000000,0.733000000000,5.442000000000,17.117000000000,22.695000000000,8.848000000000,7.221000000000,-100
3a819f4f4194ddc0d2c36593ce0daf6f,0.0000,2.0000,0.0000,google,Pixel 3a,1.00,49,15.382000000000,-0.805000000000,0.180000000000,23.388000000000,7.229000000000,6.713000000000,33.982000000000,16.838000000000,17.064000000000,-100,-100,-100,18.885000000000,0.592000000000,5.573000000000,17.076000000000,23.194000000000,8.848000000000,7.240000000000,-100
3b367cdaa8dd33b5f1f8697da59cf707,9.6000,6.0000,0.0000,google,Pixel 3a,1.00,10,23.041000000000,10.104000000000,10.639000000000,18.832000000000,4.549000000000,3.226000000000,26.482000000000,8.679000000000,9.540000000000,-100,-100,-100,10.886000000000,9.489000000000,6.492000000000,7.792000000000,14.757000000000,-1.092000000000,-2.622000000000,15.195000000000
3b367cdaa8dd33b5f1f8697da59cf707,9.6000,6.0000,0.0000,google,Pixel 3a,1.00,11,23.857000000000,9.930000000000,10.697000000000,19.882000000000,4.479000000000,2.963000000000,27.107000000000,8.676000000000,9.598000000000,-100,-100,-100,10.783000000000,9.295000000000,6.604000000000,7.764000000000,15.069000000000,-1.039000000000,-2.583000000000,-100
3b367cdaa8dd33b5f1f8697da59cf707,9.6000,6.0000,0.0000,google,Pixel 3a,1.00,12,23.745000000000,10.289000000000,10.600000000000,19.594000000000,4.373000000000,3.168000000000,27.094000000000,8.707000000000,9.569000000000,-100,-100,-100,10.773000000000,9.339000000000,6.523000000000,7.473000000000,15.195000000000,-1.101000000000,-2.544000000000,-100
3b367cdaa8dd33b5f1f8697da59cf707,9.6000,6.0000,0.0000,google,Pixel 3a,1.00,13,26.319000000000,9.251000000000,10.697000000000,19.526000000000,4.434000000000,3.158000000000,26.679000000000,8.618000000000,9.628000000000,-100,-100,-100,10.976000000000,9.292000000000,6.714000000000,7.717000000000,14.769000000000,-1.173000000000,-2.720000000000,-100
3b367cdaa8dd33b5f1f8697da59cf707,9.6000,6.0000,0.0000,google,Pixel 3a,1.00,14,25.695000000000,10.066000000000,10.736000000000,19.607000000000,4.371000000000,3.241000000000,26.469000000000,8.644000000000,9.599000000000,-100,19.294000000000,-100,10.926000000000,9.292000000000,6.567000000000,7.657000000000,15.394000000000,-1.101000000000,-2.544000000000,-100
3b367cdaa8dd33b5f1f8697da59cf707,9.6000,6.0000,0.0000,google,Pixel 3a,1.00,15,25.695000000000,10.080000000000,11.107000000000,19.760000000000,4.397000000000,2.709000000000,27.495000000000,8.700000000000,9.545000000000,-100,-100,-100,10.826000000000,9.376000000000,6.639000000000,7.473000000000,15.195000000000,-0.942000000000,-2.642000000000,15.073000000000
3b367cdaa8dd33b5f1f8697da59cf707,9.6000,6.0000,0.0000,google,Pixel 3a,1.00,16,25.545000000000,10.233000000000,11.146000000000,19.607000000000,4.195000000000,3.226000000000,26.632000000000,8.644000000000,9.306000000000,-100,19.413000000000,-100,10.892000000000,9.251000000000,6.636000000000,7.717000000000,-100,-1.126000000000,-2.642000000000,-100
3b367cdaa8dd33b5f1f8697da59cf707,9.6000,6.0000,0.0000,google,Pixel 3a,1.00,17,25.695000000000,9.810000000000,10.521000000000,19.282000000000,4.191000000000,3.300000000000,26.332000000000,8.679000000000,9.662000000000,-100,-100,-100,10.948000000000,9.298000000000,6.570000000000,7.426000000000,15.382000000000,-0.979000000000,-2.720000000000,15.544000000000
3b367cdaa8dd33b5f1f8697da59cf707,9.6000,6.0000,0.0000,google,Pixel 3a,1.00,18,26.169000000000,10.094000000000,10.639000000000,19.594000000000,4.343000000000,3.183000000000,27.026000000000,8.735000000000,9.423000000000,-100,-100,-100,10.811000000000,9.339000000000,6.625000000000,7.473000000000,-100,-1.011000000000,-2.524000000000,15.219000000000
3b367cdaa8dd33b5f1f8697da59cf707,9.6000,6.0000,0.0000,google,Pixel 3a,1.00,19,25.545000000000,10.355000000000,10.658000000000,19.607000000000,4.170000000000,3.168000000000,-100,8.698000000000,9.320000000000,25.695000000000,-100,-100,10.817000000000,9.285000000000,6.636000000000,7.792000000000,15.382000000000,-1.092000000000,-2.427000000000,-100
3b367cdaa8dd33b5f1f8697da59cf707,9.6000,6.0000,0.0000,google,Pixel 3a,1.00,20,25.863000000000,10.104000000000,10.580000000000,19.594000000000,4.432000000000,2.865000000000,26.944000000000,8.613000000000,9.701000000000,-100,-100,-100,10.623000000000,9.304000000000,6.711000000000,7.351000000000,15.073000000000,-1.164000000000,-2.407000000000,-100
3b367cdaa8dd33b5f1f8697da59cf707,9.6000,6.0000,0.0000,google,Pixel 3a,1.00,21,26.332000000000,10.244000000000,10.775000000000,19.760000000000,4.310000000000,3.197000000000,27.720000000000,8.705000000000,9.496000000000,26.088000000000,19.873000000000,-100,-100,9.376000000000,6.601000000000,7.680000000000,15.082000000000,-1.048000000000,-2.603000000000,-100
3b367cdaa8dd33b5f1f8697da59cf707,9.6000,6.0000,0.0000,google,Pixel 3a,1.00,22,26.323000000000,10.385000000000,10.541000000000,19.301000000000,4.432000000000,3.334000000000,27.495000000000,8.587000000000,9.364000000000,-100,-100,-100,10.776000000000,9.333000000000,6.561000000000,7.417000000000,15.776000000000,-1.054000000000,-2.563000000000,-100
3b367cdaa8dd33b5f1f8697da59cf707,9.6000,6.0000,0.0000,google,Pixel 3a,1.00,23,26.088000000000,10.050000000000,10.717000000000,19.757000000000,4.373000000000,3.275000000000,26.944000000000,8.653000000000,9.423000000000,-100,-100,-100,10.704000000000,9.448000000000,6.633000000000,7.604000000000,-100,-1.126000000000,-2.720000000000,-100
3b367cdaa8dd33b5f1f8697da59cf707,9.6000,6.0000,0.0000,google,Pixel 3a,1.00,24,25.695000000000,10.108000000000,10.678000000000,19.444000000000,4.362000000000,2.982000000000,27.420000000000,8.763000000000,9.320000000000,-100,-100,-100,10.804000000000,9.451000000000,6.683000000000,7.614000000000,15.316000000000,-0.970000000000,-2.603000000000,15.082000000000
3b367cdaa8dd33b5f1f8697da59cf707,9.6000,6.0000,0.0000,google,Pixel 3a,1.00,25,25.845000000000,10.229000000000,11.049000000000,19.294000000000,4.366000000000,2.553000000000,27.420000000000,8.651000000000,9.540000000000,-100,-100,-100,10.701000000000,9.229000000000,6.704000000000,7.792000000000,14.951000000000,-1.017000000000,-2.622000000000,-100
3b367cdaa8dd33b5f1f8697da59cf707,9.6000,6.0000,0.0000,google,Pixel 3a,1.00,26,26.482000000000,10.229000000000,10.736000000000,19.444000000000,4.491000000000,2.904000000000,27.107000000000,8.587000000000,9.423000000000,-100,-100,-100,10.611000000000,9.448000000000,6.523000000000,7.717000000000,15.532000000000,-1.139000000000,-2.485000000000,-100
3b367cdaa8dd33b5f1f8697da59cf707,9.6000,6.0000,0.0000,google,Pixel 3a,1.00,27,25.845000000000,10.012000000000,10.912000000000,19.132000000000,4.404000000000,3.197000000000,27.420000000000,8.646000000000,9.613000000000,-100,-100,-100,10.736000000000,9.639000000000,6.595000000000,7.539000000000,-100,-1.133000000000,-2.676000000000,-100
3b367cdaa8dd33b5f1f8697da59cf707,9.6000,6.0000,0.0000,google,Pixel 3a,1.00,28,25.845000000000,9.870000000000,10.795000000000,19.607000000000,4.359000000000,2.650000000000,26.319000000000,8.679000000000,9.662000000000,-100,-100,-100,10.817000000000,9.373000000000,6.633000000000,7.501000000000,-100,-0.961000000000,-2.524000000000,-100
3b367cdaa8dd33b5f1f8697da59cf707,9.6000,6.0000,0.0000,google,Pixel 3a,1.00,29,25.845000000000,10.268000000000,11.205000000000,18.982000000000,4.486000000000,2.846000000000,26.469000000000,8.705000000000,9.603000000000,-100,-100,-100,10.657000000000,9.489000000000,6.754000000000,7.539000000000,15.232000000000,-1.180000000000,-2.817000000000,-100
3b367cdaa8dd33b5f1f8697da59cf707,9.6000,6.0000,0.0000,google,Pixel 3a,1.00,30,26.019000000000,9.832000000000,10.756000000000,19.751000000000,4.404000000000,3.041000000000,27.732000000000,8.672000000000,9.760000000000,26.019000000000,-100,-100,10.861000000000,9.503000000000,6.708000000000,8.289000000000,14.919000000000,-0.961000000000,-2.602000000000,-100
3b367cdaa8dd33b5f1f8697da59cf707,9.6000,6.0000,0.0000,google,Pixel 3a,1.00,31,26.632000000000,10.294000000000,10.912000000000,19.751000000000,4.399000000000,3.197000000000,27.257000000000,8.646000000000,9.525000000000,-100,-100,-100,12.273000000000,9.373000000000,6.570000000000,7.736000000000,15.232000000000,-1.180000000000,-2.661000000000,-100
3b367cdaa8dd33b5f1f8697da59cf707,9.6000,6.0000,0.0000,google,Pixel 3a,1.00,32,26.169000000000,10.198000000000,10.560000000000,19.294000000000,4.399000000000,2.982000000000,26.632000000000,8.651000000000,9.408000000000,-100,-100,-100,12.151000000000,9.789000000000,7.473000000000,8.392000000000,15.429000000000,-1.126000000000,-2.544000000000,15.185000000000
3b367cdaa8dd33b5f1f8697da59cf707,9.6000,6.0000,0.0000,google,Pixel 3a,1.00,33,26.482000000000,10.319000000000,10.873000000000,18.982000000000,4.458000000000,2.904000000000,27.094000000000,8.651000000000,9.555000000000,-100,-100,-100,10.755000000000,9.339000000000,6.526000000000,8.730000000000,15.185000000000,-0.979000000000,-2.544000000000,-100
3b367cdaa8dd33b5f1f8697da59cf707,9.6000,6.0000,0.0000,google,Pixel 3a,1.00,34,25.695000000000,10.001000000000,10.834000000000,19.757000000000,4.451000000000,2.807000000000,27.420000000000,8.707000000000,9.496000000000,-100,-100,-100,11.505000000000,9.414000000000,6.943000000000,7.792000000000,15.232000000000,-1.083000000000,-2.524000000000,-100
3b367cdaa8dd33b5f1f8697da59cf707,9.6000,6.0000,0.0000,google,Pixel 3a,1.00,35,26.169000000000,10.317000000000,10.678000000000,19.607000000000,4.366000000000,3.021000000000,-100,8.787000000000,9.320000000000,-100,-100,-100,10.726000000000,9.859000000000,6.492000000000,7.423000000000,15.232000000000,-0.961000000000,-2.642000000000,-100
3b367cdaa8dd33b5f1f8697da59cf707,9.6000,6.0000,0.0000,google,Pixel 3a,1.00,36,26.169000000000,10.130000000000,10.463000000000,19.444000000000,4.451000000000,3.139000000000,26.782000000000,8.707000000000,9.540000000000,-100,-100,-100,10.661000000000,9.341000000000,6.604000000000,7.473000000000,15.544000000000,-0.961000000000,-2.544000000000,-100
3b367cdaa8dd33b5f1f8697da59cf707,9.6000,6.0000,0.0000,google,Pixel 3a,1.00,37,25.695000000000,10.207000000000,10.756000000000,19.179000000000,4.343000000000,3.197000000000,27.495000000000,8.707000000000,9.511000000000,-100,-100,-100,10.689000000000,9.408000000000,6.573000000000,7.426000000000,15.429000000000,-1.176000000000,-2.563000000000,-100
3b367cdaa8dd33b5f1f8697da59cf707,9.6000,6.0000,0.0000,google,Pixel 3a,1.00,38,25.695000000000,10.132000000000,10.717000000000,19.757000000000,4.315000000000,2.767000000000,27.026000000000,8.623000000000,9.452000000000,-100,-100,-100,10.814000000000,9.339000000000,6.679000000000,7.792000000000,15.185000000000,-1.039000000000,-2.524000000000,-100
3b367cdaa8dd33b5f1f8697da59cf707,9.6000,6.0000,0.0000,google,Pixel 3a,1.00,39,26.007000000000,9.982000000000,10.619000000000,19.638000000000,4.427000000000,3.197000000000,26.944000000000,8.679000000000,9.540000000000,-100,-100,-100,10.792000000000,9.298000000000,6.564000000000,7.314000000000,15.082000000000,-1.011000000000,-2.700000000000,-100
3b367cdaa8dd33b5f1f8697da59cf707,9.6000,6.0000,0.0000,google,Pixel 3a,1.00,40,25.845000000000,9.898000000000,11.107000000000,19.444000000000,4.465000000000,3.041000000000,27.420000000000,8.587000000000,9.584000000000,-100,-100,-100,10.779000000000,9.251000000000,6.679000000000,7.605000000000,-100,-1.086000000000,-2.642000000000,-100
3b367cdaa8dd33b5f1f8697da59cf707,9.6000,6.0000,0.0000,google,Pixel 3a,1.00,41,25.620000000000,10.085000000000,10.541000000000,19.757000000000,4.338000000000,2.924000000000,27.257000000000,8.707000000000,9.276000000000,-100,-100,-100,-100,9.373000000000,6.598000000000,7.473000000000,15.063000000000,-1.008000000000,-2.661000000000,15.382000000000
3b367cdaa8dd33b5f1f8697da59cf707,9.6000,6.0000,0.0000,google,Pixel 3a,1.00,42,26.019000000000,9.846000000000,10.951000000000,19.648000000000,4.460000000000,2.963000000000,26.944000000000,8.702000000000,9.540000000000,-100,-100,-100,10.832000000000,9.301000000000,6.670000000000,7.736000000000,14.907000000000,-1.001000000000,-2.622000000000,-100
3b367cdaa8dd33b5f1f8697da59cf707,9.6000,6.0000,0.0000,google,Pixel 3a,1.00,43,26.332000000000,10.141000000000,10.912000000000,19.444000000000,4.191000000000,2.826000000000,26.644000000000,8.766000000000,9.584000000000,-100,19.294000000000,-100,10.742000000000,9.364000000000,6.492000000000,7.527000000000,15.382000000000,-1.048000000000,-2.602000000000,-100
